m1,m2,dt,dtheta,strength_ratio,label
GW,Optical,89.73901312670205,7.283818340496515,0.9222886670046722,0
GW,Optical,-166.15934461138386,11.471843074353865,0.6715607612833523,0
GW,Optical,113.52430219610687,1.94899606557468,0.7701895372200657,1
GW,Optical,45.64368134943652,0.8835852179205007,1.063452304695727,1
GW,Optical,81.14448505698238,10.997480148312457,0.7575607588256913,0
GW,Optical,106.32555395719828,1.0259351878455534,1.2047629838172496,0
GW,Optical,185.51558243314503,6.72314055546564,1.2011707257063537,1
GW,Optical,204.7849355833605,7.215250242071599,0.9597925324624638,0
GW,Optical,89.23439743043855,1.9197284807402244,1.1585508911132212,1
GW,Optical,138.08569193433505,12.977020928231317,1.230857292942822,0
GW,Optical,-249.32001915061846,13.581754017415898,0.5225561057510394,0
GW,Optical,-80.27332475362346,4.9297735624548995,1.5133495694571217,1
GW,Optical,-118.63685925700702,7.996475110821241,0.8365805703167348,0
GW,Optical,-12.455893516074866,12.186517538884434,0.6917471512436688,0
GW,Optical,276.23072203370975,4.002258255334743,1.4402742677364522,0
GW,Optical,279.60434076574165,17.757793709787357,0.9480724105341996,0
GW,Optical,182.95359968024422,7.947081064738478,0.9390571815408133,0
GW,Optical,-250.68515313390526,15.77576132441044,0.9122913658333606,0
GW,Optical,234.1639608146652,1.6204634047519755,1.0657056152686666,0
GW,Optical,-116.0031613978208,15.786903082704836,0.3665040873996431,0
GW,Optical,223.71754465380218,10.759268113583598,1.668301469379444,0
GW,Optical,-85.28968112563598,1.386006122121148,0.7518552232348105,1
GW,Optical,198.24358346196823,19.71530411326175,1.1925004933491308,0
GW,Optical,-213.0694963937858,14.83418871406933,1.4533728605956204,0
GW,Optical,-120.63140504201874,11.689112875042255,0.9873348464118766,1
GW,Optical,-293.14440529144485,5.734054749572671,0.549578335244621,0
GW,Optical,236.34765590713505,10.059909957204736,1.1928457685146068,0
GW,Optical,-90.26333566586254,17.214338729096347,1.9448747330766338,0
GW,Optical,-231.70990364588215,5.358653812469145,0.8435195343931,0
GW,Optical,255.989407275978,2.3776291047619647,0.7045441483965502,0
GW,Optical,-185.13426980539225,2.689302794729437,1.5740369618525425,0
GW,Optical,4.810895871312823,17.64385456181322,1.2007482495588606,0
GW,Optical,9.52325185405789,5.454278033106751,0.8575216303769306,0
GW,Optical,24.656035936412536,1.6579973977735074,1.287413319011981,1
GW,Optical,41.27400632179342,14.363327541546104,0.6797102563218613,0
GW,Optical,23.65992314828327,14.41427471079136,2.022643361118371,0
GW,Optical,-148.81272001302568,5.387565880474938,0.896176973582007,1
GW,Optical,222.07067755924072,8.813493256494612,1.363509702328868,0
GW,Optical,81.85745582124218,1.6120482655248138,1.3921722647117265,1
GW,Optical,-72.46272104710806,9.97172124244108,0.8435153797972503,0
GW,Optical,-45.148223218868225,10.7092755034565,1.3833566619077158,0
GW,Optical,-298.5663015794089,6.675123768388509,1.5168470945722294,0
GW,Optical,81.73172768475524,3.743943370733346,0.7340588212284022,1
