m1,m2,dt,dtheta,strength_ratio,label
Gamma,Neutrino,-197.26915264347917,11.879761136916986,0.6927415173914732,0
Gamma,Neutrino,-97.31933165383816,16.34536445864609,0.7041884699946962,0
Gamma,Neutrino,-93.54534677005722,9.040699360869587,0.5134311147064499,0
Gamma,Neutrino,181.86443359981058,18.198106433047872,1.2025456790075517,0
Gamma,Neutrino,-113.04371855361387,7.097884305631817,2.53994087042211,0
Gamma,Neutrino,50.51045084773796,19.695111631609567,1.051945340076456,0
Gamma,Neutrino,-105.46908758079371,18.999615822989742,2.8966483945780164,0
Gamma,Neutrino,138.78856686066138,19.15607351042415,1.6238542612873397,0
Gamma,Neutrino,-36.55271976738004,18.52193441142896,2.091037057684659,0
Gamma,Neutrino,-130.0568302073807,11.737356647576206,0.7986034664773584,0
Gamma,Neutrino,34.1068571917167,0.736754830540646,1.2505511550770925,1
Gamma,Neutrino,177.75867910137822,12.294098262156924,1.27831546259427,0
Gamma,Neutrino,115.8488470108714,17.970497657871782,1.4087779131129854,0
Gamma,Neutrino,-191.82805929379538,19.31261535456461,1.4810051734655476,0
Gamma,Neutrino,-142.56396494968794,15.60885146469165,2.5117060425915407,0
Gamma,Neutrino,128.3004367109388,16.95417466500663,2.0968929123342868,0
Gamma,Neutrino,-274.6573625176097,9.398783110049322,1.9967454172001775,0
Gamma,Neutrino,-264.67527501349105,11.619534450905617,2.224187808133867,0
Gamma,Neutrino,64.8837220974383,19.863830743979786,1.1224060156040434,0
Gamma,Neutrino,224.0079283725354,10.908926086688865,4.149484226124944,0
Gamma,Neutrino,-106.76051546173403,5.412326097433857,2.061267858289333,0
Gamma,Neutrino,-67.26165686111199,8.456734351039994,2.2962741009972554,0
Gamma,Neutrino,245.71616919559892,11.745495791372718,2.02829098119225,0
Gamma,Neutrino,-124.68623526807642,12.115567634557337,2.3480478757703436,0
Gamma,Neutrino,-42.16910684033064,18.872501749703133,1.562390125114013,0
Gamma,Neutrino,98.75382708891993,18.715698083610366,0.6902978243019929,0
Gamma,Neutrino,224.18508283933625,17.470312173116213,1.8498478991859806,0
Gamma,Neutrino,163.3044881898386,12.875252689695127,3.005431494896085,0
Gamma,Neutrino,200.38856991496868,14.550040546426027,2.3360783684554813,0
Gamma,Neutrino,-292.0063550895429,16.35261222287787,1.7724208548810136,0
Gamma,Neutrino,155.10831022664206,13.289136534849716,3.2429241631529573,0
Gamma,Neutrino,-96.43534196924884,15.777373477582955,3.2710756274103256,0
Gamma,Neutrino,203.47556531103328,10.471062121755697,2.9561708090018683,0
