event_id,messenger,time,ra,dec,pos_err,strength,duration,label,source_id
Optical_bg_00003326,Optical,368410.79218057875,345.6287470704307,-10.93626215487789,0.20527808536448125,14.24065931208015,2.295820274629543,0,
Optical_bg_00001742,Optical,362977.3571705901,195.71867021043485,42.566001131976236,0.45787911696134115,19.33359762051637,0.6857922103724274,0,
Optical_bg_00007220,Optical,441889.96627951367,72.27036695697248,-30.67190782855525,0.4765914002453805,14.266996326649544,3.996902044012231,0,
Optical_bg_00008425,Optical,341443.6676544079,295.56246637179015,-57.327827783832554,0.05507519530757515,17.95593302956513,0.6020705199969274,0,
Optical_bg_00003852,Optical,189179.37856430604,265.0935758876639,-39.87154385823687,0.0008125135027659547,20.36756113709402,11.150777791252475,0,
Optical_bg_00008446,Optical,316875.02621284814,330.25628354848544,-19.633285416715083,0.47447346337263585,21.116881442720654,3.4871561081513835,0,
Optical_bg_00006376,Optical,429439.8552597897,143.3916257637412,14.461425976736841,0.012422357461229327,22.157744789348442,2.8340110933878533,0,
Optical_bg_00008039,Optical,95749.97983719088,155.10397006011388,9.030233087572208,0.14136655841645904,15.952773651689117,14.964000283324228,0,
Optical_bg_00001129,Optical,315577.75642660493,51.349168871242135,-27.13777984276714,0.3748638961971497,17.782096846367963,0.2648129009773182,0,
Optical_bg_00005786,Optical,536032.682150608,60.02448104261585,78.59483064715154,0.07937104999805059,18.81345255134182,3.15990153444681,0,
Optical_bg_00004890,Optical,89502.33773236856,297.10574211530326,22.389260208836028,0.374832126055675,22.980030141277513,5.743564631936159,0,
Optical_true_SRC_0001033,Optical,72801.19349670089,36.493520347209866,11.554741570314363,0.3342757441790032,16.147413529592406,6.1336091454023824,1,SRC_0001033
Optical_bg_00001347,Optical,146582.99752076043,158.07847295340267,-67.7788043539412,0.20936021703559404,15.812455069748,5.21810121522387,0,
Optical_bg_00005484,Optical,325979.8153361444,111.18217456310681,44.95311674893746,0.2136111560619921,18.408049585250208,11.012757230136884,0,
Optical_bg_00003849,Optical,393115.8459253215,170.54503465636148,-23.968836202112996,0.24997316910178588,18.692140205562236,0.576536910992692,0,
Optical_bg_00004661,Optical,212818.78494183446,256.05970396352325,58.25054346067583,0.3539596669474317,13.09808373881765,12.662898162955504,0,
Optical_bg_00007734,Optical,90403.81062832127,65.84717385061451,-7.846607238287982,0.4253962192266829,20.813016200335326,2.7974620247348296,0,
Optical_bg_00001318,Optical,504189.49778792623,20.19736474125486,-27.236805243251926,0.35827632417114164,20.75413179996877,1.064240853336897,0,
Optical_true_SRC_0000421,Optical,477445.05238807603,8.366126665308153,65.98097445320712,0.2698837607084796,16.18645118205647,1.7469425416487825,1,SRC_0000421
