m1,m2,dt,dtheta,strength_ratio,label
GW,Neutrino,159.45615304430248,18.88880443219803,3.6002198833896917,0
GW,Neutrino,-254.88443977895076,15.814561358810924,2.515646670790962,0
GW,Neutrino,55.091460875206394,0.4513655010058074,2.310019275324188,1
GW,Neutrino,149.18853215157287,6.7627768000260735,2.2441692489191842,0
GW,Neutrino,-10.314196966355667,11.550928064779583,2.4604291365083344,0
GW,Neutrino,-86.14958186715376,11.917690940681865,1.1846460182614387,0
GW,Neutrino,98.29800029075705,17.416618610812037,2.534653660092582,0
GW,Neutrino,169.80163731901848,3.455741423867122,0.9255879572961794,0
GW,Neutrino,-9.110899516032077,6.436142288501944,3.94737588593199,1
GW,Neutrino,180.40350585320266,13.690210072202152,2.38085186306439,0
GW,Neutrino,96.20052498263249,9.207197420724285,3.9670795669377044,0
GW,Neutrino,-157.84528602351202,16.930588124678373,3.289189401406816,0
GW,Neutrino,26.537089568329975,15.742616802832035,4.154485717772983,0
GW,Neutrino,-135.75631334778154,18.803858974438583,2.3480629715734724,0
GW,Neutrino,-110.24263207914191,19.587600483456296,1.8524462825082773,0
GW,Neutrino,27.08911996180541,14.699407374272381,2.0682243535549705,0
GW,Neutrino,-221.50801080305246,12.71165419813655,2.175931384267093,0
GW,Neutrino,-89.01850726727571,10.63140005050403,2.008584421364642,0
GW,Neutrino,-4.097448259824887,3.9895724869780747,3.3505272968590125,1
GW,Neutrino,4.787542127363849,1.7115764500372945,2.203960408101752,1
GW,Neutrino,-137.47616339335218,4.86574055315849,2.189563681524481,0
GW,Neutrino,-213.9132308884873,15.180898170339477,0.7216615580420517,0
GW,Neutrino,-123.61264734773431,18.70855255899074,2.0324123839010677,0
GW,Neutrino,-5.562301791855134,11.696769046130887,2.109257048406786,1
GW,Neutrino,155.14628381823422,6.453464957388116,2.276384468582742,0
GW,Neutrino,139.45082666224334,19.562709485446998,1.0917004305537599,0
GW,Neutrino,-23.20895468973322,5.249841584840044,2.6464943010348025,0
GW,Neutrino,113.99360610998701,7.412458595566721,2.649542064656599,0
GW,Neutrino,-124.12622707197443,11.947601844611068,1.5345867139329599,0
GW,Neutrino,251.64123191142426,19.017037937296273,4.7172789848541985,0
GW,Neutrino,-0.16990593145601451,7.76705278720887,1.8095899625454048,0
GW,Neutrino,-35.07931628858205,13.560393600917036,2.4799406631561336,0
GW,Neutrino,-174.63492999935295,15.440779362857153,6.35657645189836,0
GW,Neutrino,-230.2349150623777,15.509783573373754,1.8567591195613877,0
GW,Neutrino,168.17727060927427,11.59615754604591,1.095448845075999,0
GW,Neutrino,-21.9193966762532,2.158206205662751,2.9006918617001336,1
GW,Neutrino,-256.9517397949239,17.39258906672443,4.034525487457507,0
GW,Neutrino,-158.32286308309995,8.17633769605149,4.610531031692481,0
GW,Neutrino,191.3209070537705,18.857394152964766,1.444706615104508,0
GW,Neutrino,-88.26104348970694,8.52322777702777,3.028832346868206,0
GW,Neutrino,195.81402406742563,13.851908532210485,1.187834951413394,0
GW,Neutrino,51.04915438115131,16.064130602947515,3.2359915704445443,0
GW,Neutrino,-28.297232451061063,11.32779376309452,2.676842968748491,0
GW,Neutrino,20.662961774438372,2.847678815121515,2.3145549942182773,1
GW,Neutrino,-171.5568287485512,19.668614915921143,2.1841202092131446,0
GW,Neutrino,-68.51015203801217,15.800134456477796,2.0377053343294778,0
GW,Neutrino,1.1917365782501292,2.978612941581734,2.2549536518847084,1
GW,Neutrino,-246.3615783645073,18.383984830476912,2.5916757248615205,0
GW,Neutrino,-25.056294887443073,15.800619395812323,2.1277590836771005,0
GW,Neutrino,250.36867650441127,9.910668021622815,4.493616035796826,0
GW,Neutrino,-122.33489353611367,14.52954192559185,1.6366114204451057,0
GW,Neutrino,-11.158348996250425,1.9869315523418645,1.9242358422567658,1
GW,Neutrino,205.1451884881826,11.426327682565477,1.884666301337971,0
GW,Neutrino,144.57436283654533,17.715123285699185,3.6788949294992377,0
GW,Neutrino,191.9358593863435,4.986462853838402,1.4713762740998204,0
GW,Neutrino,-201.58790731197223,14.10039675167069,2.196069390233034,0
GW,Neutrino,38.28700660605682,7.329860728830854,2.5673720474995094,0
GW,Neutrino,279.4289206051035,5.274161527078451,1.2812821102048384,0
GW,Neutrino,42.269962240970926,18.697740524488065,3.138433762086221,0
GW,Neutrino,-130.42851066647563,14.99092303709023,2.681241824569137,0
GW,Neutrino,-281.9534124992788,15.412592883154156,3.123825967469158,0
GW,Neutrino,-180.54817794484552,18.383892818851773,3.017505708496568,0
GW,Neutrino,197.73223077727016,16.41176650983933,1.9205031941242543,0
GW,Neutrino,21.89216260347166,7.847335484266423,4.3751254612091675,0
GW,Neutrino,-169.37547541831736,8.095579469375181,2.8478930359782555,0
GW,Neutrino,-137.92906743759522,15.25702529181545,1.9571872503595273,0
GW,Neutrino,140.23495658386673,18.203853792102684,3.730473625297435,0
GW,Neutrino,240.34970378571597,15.953621879677119,3.1662815483705327,0
GW,Neutrino,-179.19117864227155,12.538144570013976,4.7016329641905825,0
GW,Neutrino,-239.95738219004124,16.054860804923244,3.1718959273262874,0
GW,Neutrino,-224.00079090252984,14.99333375265363,1.396699113081622,0
GW,Neutrino,-9.009668938233517,5.520423487826736,1.1741208594003347,1
GW,Neutrino,191.0282587983529,18.77793559230784,2.0943630007481553,0
GW,Neutrino,247.35078405961394,8.751923309001944,1.764260275371452,0
GW,Neutrino,200.74117649317486,12.490422907825158,2.284827271545054,0
GW,Neutrino,57.60194342563045,4.851262736514057,2.1388020601497497,1
GW,Neutrino,-173.69131651129283,13.6596868797207,1.9483539753927122,0
GW,Neutrino,233.95985556109372,18.976284385992585,1.8238883614793464,0
GW,Neutrino,274.98672423127573,17.186252479477044,1.6158086738819402,0
GW,Neutrino,250.946468425896,16.86502401774518,2.414168046932608,0
GW,Neutrino,-239.5648051148164,16.646090427014748,2.5399025272336555,0
GW,Neutrino,-12.744947250117548,19.881590732293017,2.6066176860610923,0
GW,Neutrino,208.81097261141986,11.739736967475864,2.73455289984064,0
GW,Neutrino,65.29580436181277,5.074240380627974,2.2251752299707195,0
GW,Neutrino,255.00286107941065,13.042330308743077,2.4052323023011097,0
GW,Neutrino,-128.67099293024512,17.552124811804916,1.0631062698403373,0
GW,Neutrino,-49.654381535438006,19.695454278519865,4.055701148412159,0
GW,Neutrino,-49.15776922524674,18.247004903551417,3.308460131508428,0
GW,Neutrino,28.496370942215435,4.435015000845276,2.141735390082581,1
GW,Neutrino,-200.35249865188962,19.566616410725725,2.7140418758542673,0
GW,Neutrino,142.48564227551105,19.065242086402645,3.2007084540661523,0
GW,Neutrino,-71.64323675309424,5.424369489387269,2.811916538592108,0
GW,Neutrino,208.63554285611463,19.531094732224243,2.273473465420117,0
GW,Neutrino,-125.91785548999906,3.0195806963319316,3.444971447698999,0
GW,Neutrino,119.26275517907925,8.287303901301849,3.329698640965012,0
GW,Neutrino,-181.82301109237596,7.541279767840865,1.9939046607606974,0
GW,Neutrino,36.725943114608526,2.677360470001773,1.3550897335929943,1
GW,Neutrino,63.63661493745167,12.925310323930509,2.901750644673309,0
GW,Neutrino,139.05204907472944,18.739016881933257,2.2176666852519342,0
GW,Neutrino,-26.32818273018347,18.146645412702963,3.4017496833169862,0
GW,Neutrino,-165.34648770140484,17.39832243163455,2.934620560378788,0
GW,Neutrino,26.116458049684297,1.6215967976268186,1.1435112378397125,1
GW,Neutrino,66.88654003257398,18.869089638994893,1.5442625177045783,0
GW,Neutrino,225.56635155028926,19.15165381050669,3.2406105424416443,0
GW,Neutrino,-20.67106943822,13.93730962769535,2.293385330583647,0
GW,Neutrino,-140.45085398468655,11.265285299017354,2.3785424976086165,0
GW,Neutrino,-127.50711331766797,16.762064826516603,2.4897078669831627,0
GW,Neutrino,-173.50282245408744,19.023261641720172,2.7756735465999602,0
GW,Neutrino,207.83147130337602,16.64949364356663,2.0069841773317116,0
GW,Neutrino,209.54727553021803,11.727871504837472,2.7226166779905987,0
GW,Neutrino,-126.16805307148024,16.23587873950722,1.8185744957352963,0
GW,Neutrino,-67.99334241723409,12.906831397952692,2.438208525144651,0
GW,Neutrino,97.26628968361183,13.508600221546976,2.636333284706312,0
GW,Neutrino,-71.90491689858027,19.18227772178388,2.157903845700803,0
GW,Neutrino,-152.31806727295043,4.049809334942693,3.7705392333280927,0
GW,Neutrino,-225.3777683864755,18.739677372401033,1.782620703442301,0
GW,Neutrino,-226.71488488238538,16.14482267011696,2.055728931748324,0
